"","id","text","retweetCount","CreatedAt","author.id","author.userName","author.followers","author.following","author.createdAt","isRetweet","date"
"1542510","1656322727815393282","The grift continues. Millions of your tax dollars in Florida will continue going towards these dumb migrant flights that the DeSantis administration did by contracting companies that donated exclusively to Republican campaigns. An idiotic, cruel grift.
https://t.co/R6th1c8NFH",781,"Wed May 10 15:38:05 +0000 2023","727933551526748161","tomaskenn",105604,1317,"Wed May 04 18:50:57 +0000 2016",FALSE,"2023-05-10 08:38:05"
"1542531","1653058258431557635","ALLAN WERNICK: Process is complicated for a DACA recipient seeking a green card
https://t.co/CN5HRaSbX3",1,"Mon May 01 15:26:15 +0000 2023","9763482","NYDailyNews",794173,378,"Mon Oct 29 00:07:35 +0000 2007",FALSE,"2023-05-01 08:26:15"
"1542534","1653043701558517763","The Biden administration is asking U.S. Judge Andrew Hanen to only strike down parts of DACA, to pause his ruling, to apply it only in Texas and to let DHS impose an orderly wind-down if he again rules against the program for 600,000 immigrant ""Dreamers.""
https://t.co/qCmQhvwFt7",2,"Mon May 01 14:28:25 +0000 2023","4770270556","camiloreports",15461,522,"Mon Jan 11 02:58:04 +0000 2016",FALSE,"2023-05-01 07:28:25"
"1542535","1653033574113636352","@kreighbaum @USChamber They will fail like they always do.. congress is immovable on immigration right now.. unless DACA gets revoked by federal courts",0,"Mon May 01 13:48:10 +0000 2023","2986237495","Sunny_Duggineni",223,1640,"Fri Jan 16 23:24:14 +0000 2015",FALSE,"2023-05-01 06:48:10"
"1542591","1656219412347727872","The chair of Portland council, where a barge housing 500 asylum seekers will soon moor, says gov't intends for them to be free to leave the secure port area and mingle with local community. The current plan is to do this is thirty-at-a-time on a minibus. 😬 ~AA https://t.co/4BRt10LVnF",17,"Wed May 10 08:47:33 +0000 2023","846037320667217921","BestForBritain",195556,6382,"Sun Mar 26 16:33:10 +0000 2017",FALSE,"2023-05-10 01:47:33"
"1542648","1652909188451028992","@SalilKulkarniMD @muhil_ravi Dreamers have/HAD zero legal paths... ONLY ONE DACA. She applied for Green Card, a PATH, that is available to all H1-B, but because her country where she is from, miraculously gets 75% of all visas there are, there aren't enough GC for one year 7% cup.",0,"Mon May 01 05:33:54 +0000 2023","4042869442","loveamericatoom",116,534,"Mon Oct 26 01:16:37 +0000 2015",FALSE,"2023-04-30 22:33:54"
"1542706","1651256649976369152","Local governments across the U.S. are joining ASAP members in the fight for faster #WorkPermits!

This March, 50+ mayors @citiesforaction asked @USCIS to make it faster and easier for asylum seekers to get work authorization and shared other specific ideas from ASAP members... 1/ https://t.co/vIxfp1Uu8B",6,"Wed Apr 26 16:07:18 +0000 2023","801420579001827328","asylumadvocacy",5769,1134,"Wed Nov 23 13:42:10 +0000 2016",FALSE,"2023-04-26 09:07:18"
"1542747","1656217089739202560","@mrjamesob And the problem is not illegal immigration - we have shuttered borders - the problem is lack of will, resources and funding to process asylum claims quickly and efficiently. @SuellaBraverman not willing to actually do her job. #ToryMismanagement.",20,"Wed May 10 08:38:19 +0000 2023","17695133","Helen121",5235,5769,"Fri Nov 28 01:16:02 +0000 2008",FALSE,"2023-05-10 01:38:19"
"1542773","1656322083868094465","The Biden administration produced a new policy Wednesday to reject asylum claims from many illegal immigrants who leave their homes and cross through Mexico to reach the U.S., saying they're probably regular migrants, not true refugees. https://t.co/WEnvNPgLJH",1,"Wed May 10 15:35:32 +0000 2023","14662354","WashTimes",456590,1886,"Mon May 05 17:43:25 +0000 2008",FALSE,"2023-05-10 08:35:32"
"1542861","1656215725684535297","@1kilroywashere @SpeyeJoe @paulapeters2 @TweetForTheMany @SueJonesSays @RandolphTrent @vamroses @AnitaBellows12 @BadPutty Revealed: Government to legalise ‘hazardous’ accommodation for asylum seekers https://t.co/qquo9VfsDX https://t.co/W9S8HMJFhU",0,"Wed May 10 08:32:54 +0000 2023","2476843155","mikecoulson48",26582,21053,"Fri Apr 11 18:37:22 +0000 2014",FALSE,"2023-05-10 01:32:54"
"1542870","1652826868062597126","@iamadammac Until DACA is struck down by courts.. democrats are not interested in immigration reform.. That’s the reality",0,"Mon May 01 00:06:48 +0000 2023","2986237495","Sunny_Duggineni",223,1640,"Fri Jan 16 23:24:14 +0000 2015",FALSE,"2023-04-30 17:06:48"
"1542934","1651222098377859074",".@USCIS will also enforce made up immigration laws too!",0,"Wed Apr 26 13:50:01 +0000 2023","1237537649927376896","AttyStevenBrown",4762,208,"Wed Mar 11 00:35:50 +0000 2020",FALSE,"2023-04-26 06:50:01"
"1543017","1656106508458012672","The 2023-24 Federal Budget has left Australians with no answers about the Albanese Government’s plans to act on its commitment to expand the Refugee and Humanitarian Program or to reverse cuts to support for people seeking asylum. #Budget2023 #auspol https://t.co/LcXinoPVKg",11,"Wed May 10 01:18:55 +0000 2023","313083365","OzRefugeeCounc",21142,2409,"Wed Jun 08 03:42:54 +0000 2011",FALSE,"2023-05-09 18:18:55"
"1543033","1656321714450755595","‘You Are Simplifying The Issue’: GOP Rep Pushes Back Against CNN Anchor Over Migrant Crisis via @DailyCaller https://t.co/kRRWIUhPFD",0,"Wed May 10 15:34:04 +0000 2023","312149882","Chris_1791",70648,32821,"Mon Jun 06 17:20:55 +0000 2011",FALSE,"2023-05-10 08:34:04"
"1543142","1653005258149228544","Lori Lightfoot pleads with Gov. Abbott to stop sending migrants to sanctuary city Chicago: 'Dangerous and inhumane' https://t.co/FSO2szrL4z #FoxNews",0,"Mon May 01 11:55:39 +0000 2023","960215331192147968","trsmiami",1059,755,"Sun Feb 04 18:15:49 +0000 2018",FALSE,"2023-05-01 04:55:39"
"1543359","1656210715928305671","@SimonJonesNews There is no provision in our immigration rules for prospective #asylum seekers to apply for asylum from abroad, or come to the UK to apply. Hence the Channel crossings.

@RobertJenrick, the Minister for #Immigration, knows this. He doesn't make it very public though.👇 https://t.co/Gg18LjX6ag",0,"Wed May 10 08:13:00 +0000 2023","2473900885","Simplex2014",1173,1242,"Fri May 02 11:43:47 +0000 2014",FALSE,"2023-05-10 01:13:00"
"1543364","1656210387895762944","@hewbass @dazbrady Remind me - how many left the UK during the last two wars to seek asylum abroad, leaving their women behind to “man” the country?",0,"Wed May 10 08:11:42 +0000 2023","196952555","annselah",1292,1495,"Thu Sep 30 09:05:24 +0000 2010",FALSE,"2023-05-10 01:11:42"
"1543365","1656210362495057923","More in Common show that most people would exempt from the asylum ban (inadmissibility) most people who the bill would apply to, across many categories
https://t.co/kCwiLwu4iG",0,"Wed May 10 08:11:35 +0000 2023","16474781","sundersays",39323,10899,"Fri Sep 26 21:02:20 +0000 2008",FALSE,"2023-05-10 01:11:35"
"1543450","1656320905356738564","Migrant advocates and a few migrant shelter operators are urging migrants to stay put when Title 42 ends and not cross the border without an appointment made on the CBP One app.
https://t.co/CmrjojAqT1",3,"Wed May 10 15:30:51 +0000 2023","1146450366730592257","BorderReportcom",5796,72,"Wed Jul 03 16:07:22 +0000 2019",FALSE,"2023-05-10 08:30:51"
"1543482","1656208935362199552","The argument that there is broad public support for the government on asylum is spin. No poll in a whole year has yet had majority support for Rwanda, nor majority opposition. There is opposition to blanket inadmissibility. There was no manifesto commitment to do this",14,"Wed May 10 08:05:55 +0000 2023","16474781","sundersays",39323,10899,"Fri Sep 26 21:02:20 +0000 2008",FALSE,"2023-05-10 01:05:55"
"1543534","1656322727815393282","The grift continues. Millions of your tax dollars in Florida will continue going towards these dumb migrant flights that the DeSantis administration did by contracting companies that donated exclusively to Republican campaigns. An idiotic, cruel grift.
https://t.co/R6th1c8NFH",779,"Wed May 10 15:38:05 +0000 2023","727933551526748161","tomaskenn",105604,1317,"Wed May 04 18:50:57 +0000 2016",FALSE,"2023-05-10 08:38:05"
"1543626","1652343697579573249","@muhil_ravi stay strong and don't leave the country. Learn from #DACA ppl . you can fight real battle from inside the US. Work with your parents to hire a human right lawyer @ACLU and go to court . Fight, fight and Fight . Meet politicians and immigration groups. Work to highlight the issue",1,"Sat Apr 29 16:06:51 +0000 2023","271360688","SaurabhRauniyar",93,186,"Thu Mar 24 10:35:30 +0000 2011",FALSE,"2023-04-29 09:06:51"
"1543766","1656090973892493316","If upheld, the rule will cement a growing bipartisan rejection of the asylum law enacted in 1980 to conform with international treaties designed to prevent nations from turning away refugees to places where they could be persecuted, as the U.S. did to some Jews fleeing the Nazis.",23,"Wed May 10 00:17:11 +0000 2023","4770270556","camiloreports",15461,522,"Mon Jan 11 02:58:04 +0000 2016",FALSE,"2023-05-09 17:17:11"
"1543772","1656090292225802241","The regulation, which is expected to be challenged in federal court, will be a dramatic shift in asylum policy, disqualifying migrants from U.S. protection if they fail to request refugee status in another country, such as Mexico, on their journey to the southern border.",18,"Wed May 10 00:14:28 +0000 2023","4770270556","camiloreports",15461,522,"Mon Jan 11 02:58:04 +0000 2016",FALSE,"2023-05-09 17:14:28"
"1543883","1656086888468414464","@StatePRM @AmyEPope Manager comes,other goes,
Occasions come,thousands go,
Meetings come,hunderds go,
Promises,compacts,presidents,rules,
No one tried to rescue Iraqi refugees in Turkey(who appealed the world for years)from the long delay of processing their files for6to13years to reach resettlement",1,"Wed May 10 00:00:57 +0000 2023","1109235861986689033","ShinySm53155291",827,2448,"Fri Mar 22 23:30:12 +0000 2019",FALSE,"2023-05-09 17:00:57"
"1543888","1656086654560419840","@StatePRM @AmyEPope Please,
Remember Iraqi refugees who've been waiting in Turkey for6to13yrs.
Pls,receive Iraqi refugee files from Turkey.
Neglecting&amp;delaying the process of our files exhausted us.
We fled Iraq because of death threat&amp;we registered in UNHCR Turkey to reach resettlement but nothing",1,"Wed May 10 00:00:01 +0000 2023","1109235861986689033","ShinySm53155291",827,2448,"Fri Mar 22 23:30:12 +0000 2019",FALSE,"2023-05-09 17:00:01"
"1543892","1656086397369942016","Check out Berhan's inspiring story of perseverance as an #immigrant and #refugee in the U.S. Thanks to Upwardly Global, she landed a job as a Category Analyst at Giant Food and is now thriving in her new role. 

https://t.co/8g48Y2jypF  

#InspiringStories",0,"Tue May 09 23:59:00 +0000 2023","25381394","UpwardlyGlobal",3163,646,"Thu Mar 19 20:45:39 +0000 2009",FALSE,"2023-05-09 16:59:00"
"1543933","1652881771032092677","@CYNDI_ROSE__ @thehill Sanctuary city.. lmao",0,"Mon May 01 03:44:57 +0000 2023","905138029","MikeDiaz285",8053,8101,"Fri Oct 26 02:30:54 +0000 2012",FALSE,"2023-04-30 20:44:57"
"1543959","1656319438432378880","#RightBias
Breaking news 49 migrants dead in tractor accident - Migrantes fallecen en trayecto en chiapas
https://t.co/fCLTu5Agw8
By Oscar El Blue - 9 Dec 2021

13 minutes

Tractor-Trailer had 107 migrants onboard.

#MAGA #FinishTheWall qt-maga-1720 #BorderObserver https://t.co/maO4upKUDp",0,"Wed May 10 15:25:01 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-05-10 08:25:01"
"1543962","1650972948524593154","@raj_karnatak @POTUS @WhiteHouse @USCIS @USCISDirector @ajainb Other countries provided citizenship to healthcare workers on the frontlines of pandemic while in the US green card backlog nonsense continues…",11,"Tue Apr 25 21:19:59 +0000 2023","1365172991399706631","frontline_in",836,764,"Fri Feb 26 05:33:10 +0000 2021",FALSE,"2023-04-25 14:19:59"
"1543964","1650966581751447554","The 480 employees, who have prior refugee / asylum processing experience, will help the 1,000-member U.S. asylum officer corps conduct virtual ""credible fear"" screenings of migrants. 

They will be trained ""very soon,"" according to the notice by USCIS Director Ur Jaddou.",16,"Tue Apr 25 20:54:41 +0000 2023","4770270556","camiloreports",15461,522,"Mon Jan 11 02:58:04 +0000 2016",FALSE,"2023-04-25 13:54:41"
"1543968","1652095870660165635","When will media stop lying about DACA's entry requirements? DACA's not for ""immigrants who were brought to the U.S."" - that's an activist talking point. It's for illegal aliens who claim they entered (by any means) before age 16. Parents can still be in the home country.",1,"Fri Apr 28 23:42:04 +0000 2023","2592143102","JonFeere",6405,632,"Fri Jun 27 23:52:00 +0000 2014",FALSE,"2023-04-28 16:42:04"
"1543997","1656086051750903811","@AmyEPope @POTUS Please,
Remember Iraqi refugees who've been waiting in Turkey for6to13yrs.
Pls,receive Iraqi refugee files from Turkey.
Neglecting&amp;delaying the process of our files exhausted us.
We fled Iraq because of death threat&amp;we registered in UNHCR Turkey to reach resettlement but nothing",6,"Tue May 09 23:57:37 +0000 2023","1109235861986689033","ShinySm53155291",827,2448,"Fri Mar 22 23:30:12 +0000 2019",FALSE,"2023-05-09 16:57:37"
"1544062","1656201477403156481","Setting aside the many, many, issues of sending people to a de-facto dictatorship which this government's own officials have warned is unsafe, this is a fiction. The Rwanda policy specifically prohibits asylum applications made remotely, and would prevent other legal claims. 12/ https://t.co/O67Pjhlz9a",8,"Wed May 10 07:36:17 +0000 2023","14699520","stand_for_all",29738,5579,"Thu May 08 12:27:39 +0000 2008",FALSE,"2023-05-10 00:36:17"
"1544065","1656201447065677831","Granted, how a question is framed does make an impact on public opinion, but overall, and consistently, the British public actually supports providing asylum, something which the #RefugeeBanBill essentially ends in the UK. 9/
https://t.co/WRFmwGacam https://t.co/i3OZ3SvebU",6,"Wed May 10 07:36:10 +0000 2023","14699520","stand_for_all",29738,5579,"Thu May 08 12:27:39 +0000 2008",FALSE,"2023-05-10 00:36:10"
"1544066","1656201393894719488","@i_p_a_1 Given historical data, most aren’t likely seeking asylum in the first place.",0,"Wed May 10 07:35:57 +0000 2023","920789748368601088","8USC12",2823,112,"Wed Oct 18 23:12:38 +0000 2017",FALSE,"2023-05-10 00:35:57"
"1544067","1650964995771858945","NEW — The U.S. government is reassigning nearly 500 @USCIS employees to help interview migrants who ask for asylum along the southern border as it prepares for a spike in migration once Title 42 expires in May, according to an internal notice obtained by CBS News.",57,"Tue Apr 25 20:48:23 +0000 2023","4770270556","camiloreports",15461,522,"Mon Jan 11 02:58:04 +0000 2016",FALSE,"2023-04-25 13:48:23"
"1544171","1650953300215320576","The question is who is willing to staple? @SenateDems @RepJayapal @POTUS @CongressmanRaja @USCIS @USCISDirector #Immigration #greencardbacklog",0,"Tue Apr 25 20:01:54 +0000 2023","2408269195","CK11N2008",1285,4986,"Mon Mar 24 03:25:23 +0000 2014",FALSE,"2023-04-25 13:01:54"
"1544176","1656201379206123520","This government's own figures show that the vast majority of those seeking asylum in the UK are recognised as needing it, and can only seek it via irregular routes because they have no other options. 4/
https://t.co/Fg7RQciY4N.",38,"Wed May 10 07:35:54 +0000 2023","14699520","stand_for_all",29738,5579,"Thu May 08 12:27:39 +0000 2008",FALSE,"2023-05-10 00:35:54"
"1544177","1656201374994952192","The Home and Justice Secretaries appear to be deliberately misleading people by conflating the immigration and asylum systems. None of this is exactly correct. Costs involved have been inflated by this government, not number of people seeking asylum, which it's legal to do so. 3/ https://t.co/PRuEszKe8e",15,"Wed May 10 07:35:53 +0000 2023","14699520","stand_for_all",29738,5579,"Thu May 08 12:27:39 +0000 2008",FALSE,"2023-05-10 00:35:53"
"1544215","1652043758219698176","A federal judge is preparing to rule on a request by Republican-led states to shut down the DACA program for nearly 600,000 immigrant ""Dreamers."" https://t.co/JeLx0BZvrO",14,"Fri Apr 28 20:15:00 +0000 2023","15012486","CBSNews",8961547,614,"Thu Jun 05 00:54:31 +0000 2008",FALSE,"2023-04-28 13:15:00"
"1544351","1650936462093762560","""GT #Immigration Policy Briefings Week of April 17, 2023"" #ImmigrationReform #USCIS @GT_Law https://t.co/TndfNBacPb",0,"Tue Apr 25 18:55:00 +0000 2023","55655935","natlawreview",40257,3573,"Fri Jul 10 20:29:37 +0000 2009",FALSE,"2023-04-25 11:55:00"
"1544700","1656194884695474178","""Conspiracy theorists are putting up misinformation and spreading fear among our community""

Jim Draper says Portland Town Council speaks to @KayBurley about plans to position a giant barge to house asylum seekers off the Dorset coast

https://t.co/L0NRWUKNfT

📺 Sky 501 https://t.co/LoYJrNAcUg",7,"Wed May 10 07:10:05 +0000 2023","7587032","SkyNews",8531525,106,"Thu Jul 19 14:42:53 +0000 2007",FALSE,"2023-05-10 00:10:05"
"1544812","1652741676325122050","@penetratezecab Look up the sanctuary city program where refugees cross into Canada illegally then are brought to Toronto and given full support,the program now $750 million a year",0,"Sun Apr 30 18:28:16 +0000 2023","121644639","GSawision",4460,5066,"Wed Mar 10 04:14:50 +0000 2010",FALSE,"2023-04-30 11:28:16"
"1544813","1652741093979721728","@Panamadan61 Probably headed to a Sanctuary City.",0,"Sun Apr 30 18:25:57 +0000 2023","303850691","01splcheck",7814,6921,"Mon May 23 14:37:18 +0000 2011",FALSE,"2023-04-30 11:25:57"
"1544846","1650886134375825411","#USCISAnswers: We now scan and upload many documents into electronic database systems. To avoid delays and improve scanning efficiency, please do not hole punch, staple, paper clip, binder clip, or otherwise attach documents to one another. 

Learn more: https://t.co/OwWUY0Kw2W https://t.co/NkpcWMyOhg",18,"Tue Apr 25 15:35:01 +0000 2023","14625398","USCIS",403095,108,"Fri May 02 13:03:21 +0000 2008",FALSE,"2023-04-25 08:35:01"
"1544863","1651776228301455363","True refugees enter under the refugee program. These people don’t qualify as refugees. ~88% don’t even claim fear. O’Biden got away w/ unlawful DACA for a decade so continues to abuse authority w/ unlawful policies. FL court ruled Biden’s parole programs unlawful. Tag state AGs.",3,"Fri Apr 28 02:31:56 +0000 2023","845940645072175104","WellsBlackerby",984,1243,"Sun Mar 26 10:09:01 +0000 2017",FALSE,"2023-04-27 19:31:56"
"1545182","1651697745525350401","'Tuition Equity For Immigrants Benefits All Floridians' via @orlandosentinel

""I encourage our lawmakers to continue providing in-state tuition for undocumented immigrants so that we can give back to benefit all Floridians."" — Ivan, Florida #DACA recipient https://t.co/v4mhDA9wOj",1,"Thu Apr 27 21:20:04 +0000 2023","1340093874","FWDus",36727,1880,"Tue Apr 09 20:18:27 +0000 2013",FALSE,"2023-04-27 14:20:04"
"1545295","1650829527008911361","#USCIS Biometrics Requirement for Nonimmigrant Dependent Apps Suspended!! #ImmigrationLaw @priscialva https://t.co/XptzjE1YN5",0,"Tue Apr 25 11:50:04 +0000 2023","55655935","natlawreview",40257,3573,"Fri Jul 10 20:29:37 +0000 2009",FALSE,"2023-04-25 04:50:04"
"1545314","1652428955310338050","Olivia Chow told me years ago that she wants to become the first Asian prime minister of Canada! She is being crowned as mayor! #topoli She loves the idea of a Marxist Canada! Supports 15 minute cities and social programs for sanctuary city illegal refugees",9,"Sat Apr 29 21:45:38 +0000 2023","121644639","GSawision",4460,5066,"Wed Mar 10 04:14:50 +0000 2010",FALSE,"2023-04-29 14:45:38"
"1545337","1651655032998178817","#FROM_2017

Charlotte man convicted of first-degree murder in multiple 'Top Model' killings
https://t.co/KkBzsm9pv6
4 Apr 2017

A Mecklenburg County jury convicted Edward Sanchez

Emmanuel Rangel-Hernandez, #DACA recipent, is charged as co-conspirator

qt-daca-093 #BorderObserver",0,"Thu Apr 27 18:30:20 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-27 11:30:20"
"1545338","1651652443510284309","This column reflect the mess that led upto #DACA, &amp; the mess it has become

#RightBias
Did Joe Biden Lose 85,000 Migrant Kids?
https://t.co/oRJctaDxBI
By Andrew R. Arthur/20 Apr 2023

Two outrages ORR director doesn't know, &amp; MSM doesn't to care

#DACA qt-daca-092 #BorderObserver https://t.co/ulcr3oS8jD",0,"Thu Apr 27 18:20:03 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-27 11:20:03"
"1545430","1656186354990997507","The US border with Mexico will be ""chaotic for a while,"" President Joe Biden has acknowledged, days before the lifting of Covid-19 rules that have made claiming asylum at the frontier all but impossible https://t.co/c3icPWgHFl",3,"Wed May 10 06:36:12 +0000 2023","8973062","rtenews",1411680,308,"Wed Sep 19 12:52:21 +0000 2007",FALSE,"2023-05-09 23:36:12"
"1545600","1651594078104977409","@PaulKseawatcher @BenBergquam @Michael_Yon Under what circumstances are illegal aliens allowed to adjust status? I know many DACA have left the country to use AP to re-enter as if inspected. Is this what Dems have in mind for millions they’re paroling? @StephenM was right.The border has become a Dem citizenship mill.",0,"Thu Apr 27 14:28:08 +0000 2023","845940645072175104","WellsBlackerby",984,1243,"Sun Mar 26 10:09:01 +0000 2017",FALSE,"2023-04-27 07:28:08"
"1545626","1652369833986609153","@Suntimes Repeating the New York cry! Denounce your sanctuary city status and enforce the laws.
@BrandonJohnsn",0,"Sat Apr 29 17:50:42 +0000 2023","837824315932438528","TeeCee52086152",239,256,"Sat Mar 04 00:37:37 +0000 2017",FALSE,"2023-04-29 10:50:42"
"1545720","1656315404220874759","Shipping a few buses of illegal migrants to New York sends a message, but it’s just a political stunt.

I would like to see Governor Greg Abbott fight for Texas and DEFEND the Texas-Mexico border from illegal migrants.

Stand up to the federal government!",66,"Wed May 10 15:08:59 +0000 2023","722528529716383744","ACTBrigitte",1082835,2036,"Tue Apr 19 20:53:20 +0000 2016",FALSE,"2023-05-10 08:08:59"
"1545850","1656060269506838538","Water is a human right. Refugees have the right to clean, safe water. 🚰 

#WaterAction https://t.co/Fx9EH1cmii",26,"Tue May 09 22:15:11 +0000 2023","14361155","Refugees",2847089,2492,"Fri Apr 11 14:23:51 +0000 2008",FALSE,"2023-05-09 15:15:11"
"1546071","1656056841795772422","@David_J_Bier INA section 1157(b) gives the president authority to raise the refugee number on an emergency basis if he thinks an increase is warranted by humanitarian concerns.",0,"Tue May 09 22:01:33 +0000 2023","784031146623508481","NolanR1",309,1,"Thu Oct 06 14:02:46 +0000 2016",FALSE,"2023-05-09 15:01:33"
"1546083","1656056449376608256","Two sisters, one dream: Meet Yara &amp; Jana, two young Syrian refugees supported by #ECW as they reach their dreams of a quality/inclusive education in #Lebanon through a programme delivered by @SaveChildrenLEB &amp; local partners. 

➡️https://t.co/5XGGgAD0S4
@UN #222MillionDreams✨📚 https://t.co/419eoAQUSN",24,"Tue May 09 22:00:00 +0000 2023","917510713131888642","EduCannotWait",88861,9141,"Mon Oct 09 22:02:55 +0000 2017",FALSE,"2023-05-09 15:00:00"
"1546207","1652277826895204354","@BoSnerdley @americanwire_ The mayor can’t reconcile being a Sanctuary City and accepting Migrants Seeking Sanctuary. Don’t talk the talk unless you can walk the walk.
@NYCMayor 
@NEWSMAX 
@nypost 
@NYDailyNews",0,"Sat Apr 29 11:45:06 +0000 2023","1293615639576416262","JamesMarcello6",1275,99,"Wed Aug 12 18:29:55 +0000 2020",FALSE,"2023-04-29 04:45:06"
"1546290","1651239684918452225","@DHSgov Really ..then how come DACA or illegals got EAD ?
@SenateDems 
@NRSC",0,"Wed Apr 26 14:59:54 +0000 2023","941895343968608257","sentham76569308",202,29,"Sat Dec 16 04:58:44 +0000 2017",FALSE,"2023-04-26 07:59:54"
"1546292","1651224327029653504","@ellengilmer waste of time.. no immigration bill will make law until daca gets revoked by courts",0,"Wed Apr 26 13:58:52 +0000 2023","2986237495","Sunny_Duggineni",223,1640,"Fri Jan 16 23:24:14 +0000 2015",FALSE,"2023-04-26 06:58:52"
"1546337","1656380149909135361","@energydad9965 @SenatorSinema 1. Title 8 isn't perfect, that's why Congress needs to work on immigration reform
2. Title 8 provides for penalties for crossing the border illegally. Fines of $50-250 and possible detention for 6 months to a year.",0,"Wed May 10 19:26:16 +0000 2023","770247208956342272","kittenhawk1",3119,5159,"Mon Aug 29 13:10:20 +0000 2016",FALSE,"2023-05-10 12:26:16"
"1546386","1656313471460581376","Breaking now: Texas state troopers are physically blocking a path where migrants would come up from the Rio Grande into the US. Migrants want them to remove the wire they've installed and they say no",12,"Wed May 10 15:01:19 +0000 2023","1064535738","Anna_Giaritelli",31773,738,"Sun Jan 06 02:20:33 +0000 2013",FALSE,"2023-05-10 08:01:19"
"1546587","1651020776479289345","#RightBias
Biden Moves Forward with Rule to Open Obamacare to DACA Illegal Aliens
https://t.co/tFWn4PxPiO
24 Apr 2023

.. plan to open Obamacare and Medicaid rolls, both subsidized by American taxpayers, to nearly 600,000 #illegalAliens ..

#FrontPage qt-fp-2075 #BorderObserver https://t.co/b9CHdKPuiT",0,"Wed Apr 26 00:30:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-04-25 17:30:02"
"1546622","1656312796412522496","WATCH: Border Patrol, ICE sweep through migrant camp on streets of El Paso 48 hours ahead of Title 42 ending https://t.co/lIKbynCRIi @dcexaminer",7,"Wed May 10 14:58:38 +0000 2023","1064535738","Anna_Giaritelli",31773,738,"Sun Jan 06 02:20:33 +0000 2013",FALSE,"2023-05-10 07:58:38"
"1546666","1656166117193179136","Asylum seekers. #gmb repeating the Government lie that people arriving in the UK by small boats are doing so illegally. Very poor. @edballs @susannareid100 @LouisaJamesITV",0,"Wed May 10 05:15:47 +0000 2023","1260305429135048705","Paul68958640",6639,6031,"Tue May 12 20:26:54 +0000 2020",FALSE,"2023-05-09 22:15:47"
"1546959","1656161042240532480","@Worker_Snake @BBCFarmingToday That's what happens when @conservatives strip out so much money from our institutions via #ToryCorruption, VIP Fastlanes &amp; the like, &amp; refuse to fund our institutions to actually function. Cf all our watchdogs, processing of asylum claims, the NHS, our schools etc. #r4today",0,"Wed May 10 04:55:37 +0000 2023","17695133","Helen121",5235,5769,"Fri Nov 28 01:16:02 +0000 2008",FALSE,"2023-05-09 21:55:37"
"1547093","1656311911208607746","The head of a migrant shelter where a driver plowed through 18 people on Sunday opened up about the traumatic collision on Tuesday, saying the incident was something ""we've never experienced in this town.""

https://t.co/86qRFq4o9U",1,"Wed May 10 14:55:07 +0000 2023","18956073","dcexaminer",348071,446,"Tue Jan 13 22:16:00 +0000 2009",FALSE,"2023-05-10 07:55:07"
"1547166","1656044234170875930","@BorderSolution_ @DarranMarshall YES I AGREE. LET'S TALK ABOUT ALL THE MONIES IRELAND IS STEALING FROM THE POOR INNOCENT, PURE AFRICANS. ITS NOT ENOUGH TO HOUSE THEIR ""REFUGEES"" OH NO. WE MUST STOP STEALING ALL THE BILLIONS THEY SPEND ON APPLE PHONES.",0,"Tue May 09 21:11:27 +0000 2023","49128279","Alexandernewry",462,243,"Sat Jun 20 21:37:29 +0000 2009",FALSE,"2023-05-09 14:11:27"
"1547226","1656311379337289731","Spanish speaking #immigrants have made this a harmonious place to live; an area tailored to fit their economic &amp; social needs.
 @MigrantVoiceUK #IMA @ima_press  @UnityNewsIndie @MTCPODCAST @dorset_eye @SocialistTank @migrants_rights @MigrantContribu 
https://t.co/XVpJyuNMU0",2,"Wed May 10 14:53:00 +0000 2023","103959609","The_Prisma",1246,619,"Mon Jan 11 20:23:51 +0000 2010",FALSE,"2023-05-10 07:53:00"
"1547231","1656311328955412480","Texas - not the Biden admin - maakes an effort to deter non-stop flow of migrants. Look at the number of children who have made this horrible journey.",2,"Wed May 10 14:52:48 +0000 2023","2586724117","mtelford_cis",1822,317,"Wed Jun 25 02:30:29 +0000 2014",FALSE,"2023-05-10 07:52:48"
"1547233","1656311312769581060","'She sounded like a really pleasant bigot - a racist!'

@ShelaghFogarty hears from these passionate callers with conflicting opinions on the integration of migrants in the UK. https://t.co/p4DzY3dLWF",14,"Wed May 10 14:52:44 +0000 2023","20973388","LBC",677536,2103,"Mon Feb 16 09:36:59 +0000 2009",FALSE,"2023-05-10 07:52:44"
"1547334","1656042912113651713","It comes after more than 8,000 migrants have arrived in Chicago since August 2022, when Republican Texas Gov. Greg Abbott began busing his state’s explosion of refugees from Central and South America to Democratic cities to the north. https://t.co/nePdNc9cR8 https://t.co/tfBtLEz67W",2,"Tue May 09 21:06:12 +0000 2023","7313362","chicagotribune",1145169,411,"Sat Jul 07 14:10:07 +0000 2007",FALSE,"2023-05-09 14:06:12"
